sigla_uf;sexo;raca;faixa_etaria;grau_instrucao;clt;janeiro;fevereiro;março;abril;maio;junho;julho;agosto;setembro;outubro;novembro;dezembro
BA;Feminino;Indígena;40 a 59;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;40 a 59;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;40 a 59;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;40 a 59;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;40 a 59;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;40 a 59;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;40 a 59;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;40 a 59;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;40 a 59;MEDIO INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;40 a 59;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;40 a 59;MEDIO COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;40 a 59;MEDIO COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;40 a 59;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;40 a 59;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;40 a 59;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;40 a 59;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;40 a 59;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;40 a 59;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;40 a 59;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;40 a 59;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;40 a 59;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;40 a 59;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;40 a 59;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;40 a 59;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;40 a 59;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;;;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Indígena;60 ou mais;;SIM;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Indígena;60 ou mais;;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;ATE 5.A INC;;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Indígena;60 ou mais;ATE 5.A INC;SIM;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Indígena;60 ou mais;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;MEDIO INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;MEDIO COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;MEDIO COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Indígena;60 ou mais;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;;;;180;180;180;180;180;180;180;180;180;180;180;180
BA;Feminino;Não informada;;;SIM;175;175;175;175;175;175;175;175;175;175;175;175
BA;Feminino;Não informada;;;NÃO;5;5;5;5;5;5;5;5;5;5;5;5
BA;Feminino;Não informada;;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;;ATE 5.A INC;;3;3;3;3;3;3;3;3;3;3;3;3
BA;Feminino;Não informada;;ATE 5.A INC;SIM;3;3;3;3;3;3;3;3;3;3;3;3
BA;Feminino;Não informada;;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;;6. A 9. FUND;;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;;6. A 9. FUND;SIM;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;;FUND COMPL;;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;;FUND COMPL;SIM;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;;MEDIO INCOMP;;2;2;2;2;2;2;2;2;2;2;2;2
BA;Feminino;Não informada;;MEDIO INCOMP;SIM;2;2;2;2;2;2;2;2;2;2;2;2
BA;Feminino;Não informada;;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;;MEDIO COMPL;;142;142;142;142;142;142;142;142;142;142;142;142
BA;Feminino;Não informada;;MEDIO COMPL;SIM;141;141;141;141;141;141;141;141;141;141;141;141
BA;Feminino;Não informada;;MEDIO COMPL;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;;SUP. INCOMP;;6;6;6;6;6;6;6;6;6;6;6;6
BA;Feminino;Não informada;;SUP. INCOMP;SIM;6;6;6;6;6;6;6;6;6;6;6;6
BA;Feminino;Não informada;;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;;SUP. COMP;;25;25;25;25;25;25;25;25;25;25;25;25
BA;Feminino;Não informada;;SUP. COMP;SIM;21;21;21;21;21;21;21;21;21;21;21;21
BA;Feminino;Não informada;;SUP. COMP;NÃO;4;4;4;4;4;4;4;4;4;4;4;4
BA;Feminino;Não informada;;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;MEDIO INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;MEDIO COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;MEDIO COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;;;21;21;21;21;21;21;21;21;21;21;21;21
BA;Feminino;Não informada;18 a 24;;SIM;19;19;19;19;19;19;19;19;19;19;19;19
BA;Feminino;Não informada;18 a 24;;NÃO;2;2;2;2;2;2;2;2;2;2;2;2
BA;Feminino;Não informada;18 a 24;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;MEDIO INCOMP;;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;18 a 24;MEDIO INCOMP;SIM;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;18 a 24;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;MEDIO COMPL;;18;18;18;18;18;18;18;18;18;18;18;18
BA;Feminino;Não informada;18 a 24;MEDIO COMPL;SIM;17;17;17;17;17;17;17;17;17;17;17;17
BA;Feminino;Não informada;18 a 24;MEDIO COMPL;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;18 a 24;SUP. INCOMP;;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;18 a 24;SUP. INCOMP;SIM;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;18 a 24;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;SUP. COMP;;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;18 a 24;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;SUP. COMP;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;18 a 24;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;;;78;78;78;78;78;78;78;78;78;78;78;78
BA;Feminino;Não informada;25 a 39;;SIM;77;77;77;77;77;77;77;77;77;77;77;77
BA;Feminino;Não informada;25 a 39;;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;25 a 39;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;MEDIO INCOMP;;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;25 a 39;MEDIO INCOMP;SIM;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;25 a 39;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;MEDIO COMPL;;57;57;57;57;57;57;57;57;57;57;57;57
BA;Feminino;Não informada;25 a 39;MEDIO COMPL;SIM;57;57;57;57;57;57;57;57;57;57;57;57
BA;Feminino;Não informada;25 a 39;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;SUP. INCOMP;;3;3;3;3;3;3;3;3;3;3;3;3
BA;Feminino;Não informada;25 a 39;SUP. INCOMP;SIM;3;3;3;3;3;3;3;3;3;3;3;3
BA;Feminino;Não informada;25 a 39;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;SUP. COMP;;17;17;17;17;17;17;17;17;17;17;17;17
BA;Feminino;Não informada;25 a 39;SUP. COMP;SIM;16;16;16;16;16;16;16;16;16;16;16;16
BA;Feminino;Não informada;25 a 39;SUP. COMP;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;25 a 39;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;;;65;65;65;65;65;65;65;65;65;65;65;65
BA;Feminino;Não informada;40 a 59;;SIM;64;64;64;64;64;64;64;64;64;64;64;64
BA;Feminino;Não informada;40 a 59;;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;40 a 59;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;ATE 5.A INC;;3;3;3;3;3;3;3;3;3;3;3;3
BA;Feminino;Não informada;40 a 59;ATE 5.A INC;SIM;3;3;3;3;3;3;3;3;3;3;3;3
BA;Feminino;Não informada;40 a 59;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;MEDIO INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;MEDIO COMPL;;54;54;54;54;54;54;54;54;54;54;54;54
BA;Feminino;Não informada;40 a 59;MEDIO COMPL;SIM;54;54;54;54;54;54;54;54;54;54;54;54
BA;Feminino;Não informada;40 a 59;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;SUP. INCOMP;;2;2;2;2;2;2;2;2;2;2;2;2
BA;Feminino;Não informada;40 a 59;SUP. INCOMP;SIM;2;2;2;2;2;2;2;2;2;2;2;2
BA;Feminino;Não informada;40 a 59;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;SUP. COMP;;6;6;6;6;6;6;6;6;6;6;6;6
BA;Feminino;Não informada;40 a 59;SUP. COMP;SIM;5;5;5;5;5;5;5;5;5;5;5;5
BA;Feminino;Não informada;40 a 59;SUP. COMP;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;40 a 59;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;;;16;16;16;16;16;16;16;16;16;16;16;16
BA;Feminino;Não informada;60 ou mais;;SIM;15;15;15;15;15;15;15;15;15;15;15;15
BA;Feminino;Não informada;60 ou mais;;NÃO;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;60 ou mais;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;6. A 9. FUND;;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;60 ou mais;6. A 9. FUND;SIM;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;60 ou mais;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
