sigla_uf;sexo;raca;faixa_etaria;grau_instrucao;clt;janeiro;fevereiro;março;abril;maio;junho;julho;agosto;setembro;outubro;novembro;dezembro
BA;Feminino;Não informada;;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;MEDIO INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;MEDIO COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;MEDIO COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;14 a 17;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;;;6;6;6;6;6;6;6;6;6;6;6;6
BA;Feminino;Não informada;18 a 24;;SIM;6;6;6;6;6;6;6;6;6;6;6;6
BA;Feminino;Não informada;18 a 24;;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;MEDIO INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;MEDIO COMPL;;6;6;6;6;6;6;6;6;6;6;6;6
BA;Feminino;Não informada;18 a 24;MEDIO COMPL;SIM;6;6;6;6;6;6;6;6;6;6;6;6
BA;Feminino;Não informada;18 a 24;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;18 a 24;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;;;13;13;13;13;13;13;13;13;13;13;13;13
BA;Feminino;Não informada;25 a 39;;SIM;13;13;13;13;13;13;13;13;13;13;13;13
BA;Feminino;Não informada;25 a 39;;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;MEDIO INCOMP;;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;25 a 39;MEDIO INCOMP;SIM;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;25 a 39;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;MEDIO COMPL;;10;10;10;10;10;10;10;10;10;10;10;10
BA;Feminino;Não informada;25 a 39;MEDIO COMPL;SIM;10;10;10;10;10;10;10;10;10;10;10;10
BA;Feminino;Não informada;25 a 39;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;SUP. COMP;;2;2;2;2;2;2;2;2;2;2;2;2
BA;Feminino;Não informada;25 a 39;SUP. COMP;SIM;2;2;2;2;2;2;2;2;2;2;2;2
BA;Feminino;Não informada;25 a 39;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;25 a 39;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;;;6;6;6;6;6;6;6;6;6;6;6;6
BA;Feminino;Não informada;40 a 59;;SIM;6;6;6;6;6;6;6;6;6;6;6;6
BA;Feminino;Não informada;40 a 59;;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;FUND COMPL;;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;40 a 59;FUND COMPL;SIM;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;40 a 59;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;MEDIO INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;MEDIO COMPL;;4;4;4;4;4;4;4;4;4;4;4;4
BA;Feminino;Não informada;40 a 59;MEDIO COMPL;SIM;4;4;4;4;4;4;4;4;4;4;4;4
BA;Feminino;Não informada;40 a 59;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;SUP. COMP;;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;40 a 59;SUP. COMP;SIM;1;1;1;1;1;1;1;1;1;1;1;1
BA;Feminino;Não informada;40 a 59;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;40 a 59;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;MEDIO INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;MEDIO COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;MEDIO COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não informada;60 ou mais;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;MEDIO INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;MEDIO COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;MEDIO COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;ANALFABETO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;ANALFABETO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;ANALFABETO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;ATE 5.A INC;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;ATE 5.A INC;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;ATE 5.A INC;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;5.A CO FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;5.A CO FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;5.A CO FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;6. A 9. FUND;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;6. A 9. FUND;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;6. A 9. FUND;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;FUND COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;FUND COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;FUND COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;MEDIO INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;MEDIO INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;MEDIO INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;MEDIO COMPL;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;MEDIO COMPL;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;MEDIO COMPL;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;SUP. INCOMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;SUP. INCOMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;SUP. INCOMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;SUP. COMP;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;SUP. COMP;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;SUP. COMP;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;MESTRADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;MESTRADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;MESTRADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;DOUTORADO;;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;DOUTORADO;SIM;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;14 a 17;DOUTORADO;NÃO;0;0;0;0;0;0;0;0;0;0;0;0
BA;Feminino;Não identificado;18 a 24;;;0;0;0;0;0;0;0;0;0;0;0;0
